Id,Level,Reading_On,Reading_Kun,Strokes
繮,-1,['キョウ'],[],19
繯,-1,"['カン', 'ケン']",[],19
繳,1,"['キョウ', 'シャク']","['いぐるみ', 'おさ（める）', 'かえ（す）', 'まつ（わる）']",19
繸,-1,['スイ'],[],19
繵,-1,"['タン', 'テン']",[],19
纁,-1,['クン'],[],20
䙧,-1,['クン'],[],19
繾,-1,['ケン'],[],20
纊,1,['コウ'],"['わた', 'わたいれ']",21
纆,-1,['ボク'],[],21
纇,-1,['ライ'],[],21
纑,-1,['ロ'],[],22
䋝,-1,"['エイ', 'ヨウ']","['ひも', 'まと（う）', 'むながい']",12
纕,-1,"['ショウ', 'ジョウ']",[],23
纚,-1,"['シ', 'リ']",[],25
䌫,-1,['ラン'],['ともづな'],23
纞,-1,['レン'],[],29
缿,-1,['コウ'],[],12
缾,-1,['ヘイ'],[],12
罃,-1,['オウ'],[],16
罄,-1,['ケイ'],[],17
罇,-1,['ソン'],[],18
罈,-1,['タン'],[],18
罋,-1,['オウ'],[],19
甖,-1,['オウ'],"['かめ', 'もたい']",19
甇,-1,['オウ'],"['かめ', 'もたい']",15
罏,-1,['ロ'],[],22
罓,-1,[],[],4
䍐,-1,['カン'],"['とりあみ', 'はた', 'まれ（に）']",8
罛,-1,['コ'],[],11
罝,-1,"['シャ', 'ショ']",[],10
罜,-1,['シュ'],[],10
罣,-1,"['カイ', 'ケイ']",[],11
罥,-1,['ケン'],[],12
罤,-1,"['コン', 'テイ']",[],12
罦,-1,['フ'],[],12
罭,-1,['ヨク'],[],13
辠,-1,['ザイ'],['つみ'],13
罬,-1,['テツ'],[],13
罳,-1,['シ'],[],14
罱,-1,['ラン'],[],14
罶,-1,['リュウ'],[],15
羀,-1,['リュウ'],[],18
罻,-1,['イ'],[],16
罺,-1,['ソウ'],[],16
䍡,-1,['ロク'],[],16
罽,-1,['ケイ'],[],17
剡,-1,,,-1
罿,-1,['ショウ'],[],17
罾,-1,['ソウ'],[],17
覉,-1,['キ'],"['たび', 'たびびと']",23
羉,-1,['ラン'],[],24
羋,-1,['ビ'],[],8
芈,-1,['ビ'],[],7
羗,-1,['キョウ'],['えびす'],10
羍,-1,['タツ'],[],9
羑,-1,['ユウ'],[],9
羐,-1,['ユウ'],[],10
羏,-1,"['ショウ', 'ヨウ']",[],9
羖,-1,['コ'],[],10
羓,-1,['ハ'],[],10
羜,-1,['チョ'],[],11
羡,-1,['イ'],[],12
羢,-1,['ジュウ'],[],12
羦,-1,['カン'],[],13
羧,-1,['サイ'],[],13
羪,-1,['ヨウ'],"['やしな（う）', 'やしな（い）']",13
䍲,-1,['ゲイ'],[],14
䍶,-1,['トウ'],[],14
羬,-1,"['カン', 'ゲン']",[],15
羭,-1,['ユ'],[],15
羱,-1,['ゲン'],[],16
䍺,-1,['カン'],[],17
羳,-1,['ハン'],[],18
羴,-1,['セン'],['なまぐさ（い）'],18
羵,-1,['フン'],[],18
羼,-1,['サン'],[],21
羽,11,['ウ'],"['は', 'はね']",6
羿,-1,['ゲイ'],[],9
羾,-1,['コウ'],[],9
翃,-1,['コウ'],[],10
翄,-1,['シ'],"['つばさ', 'はね']",10
翀,-1,['チュウ'],[],10
翈,-1,['コウ'],[],11
翎,-1,['レイ'],[],11
翛,-1,"['シュク', 'ショウ']",[],13
翣,-1,['ソウ'],[],14
翢,-1,['トウ'],[],14
翬,-1,['キ'],[],15
翨,-1,['シ'],[],15
翥,-1,['ショ'],[],15
䬡,-1,['ショ'],[],18
翮,-1,['カク'],[],16
翯,-1,['コク'],[],16
翲,-1,['ヒョウ'],[],17
翺,-1,"['コウ', 'ゴウ']",[],18
臯,-1,['コウ'],"['さつき', 'さわ']",12
翱,-1,"['コウ', 'ゴウ']",[],16
翶,-1,"['コウ', 'ゴウ']",[],17
翽,-1,['カイ'],[],19
翾,-1,['ケン'],[],19
翿,-1,['トウ'],[],20
耇,-1,['コウ'],[],9
耈,-1,['コウ'],[],11
耊,-1,['テツ'],"['お（いる）', 'としよ（り）']",10
耍,-1,['サ'],[],9
耏,-1,"['ジ', 'ダイ']",[],9
䎡,-1,['ゼン'],[],10
耓,-1,['テイ'],[],8
耔,-1,['シ'],[],9
耖,-1,['ソウ'],[],10
䎱,-1,['ハ'],['まぐわ'],21
耞,-1,['カ'],[],11
耟,-1,['キョ'],[],11
耝,-1,"['ショ', 'ソ']",[],11
耠,-1,['コウ'],[],12
耩,-1,['コウ'],[],16
槈,-1,['ドウ'],"['くさぎ（る）', 'くわ', 'す（く）']",14
耬,-1,['ロウ'],[],17
耮,-1,['ロウ'],[],18
耰,-1,['ユウ'],[],21
耱,-1,['バ'],[],22
耵,-1,['テイ'],[],8
耷,-1,['トウ'],[],9
耺,-1,['ウン'],[],10
耹,-1,['キン'],[],10
耾,-1,['コウ'],[],10
躭,-1,['タン'],['ふけ（る）'],11
耼,-1,['タン'],[],10
聃,-1,['タン'],[],11
聄,-1,['シン'],[],11
聏,-1,"['ジ', 'ジク']",[],12
聦,-1,['ソウ'],['さと（い）'],15
聠,-1,['ヘイ'],[],12
聤,-1,['テイ'],[],15
聭,-1,['キ'],[],16
聱,-1,"['ギュウ', 'ゴウ']",[],17
聵,-1,"['カイ', 'ガイ']",[],18
聀,-1,"['ショク', 'シキ', 'トク']","['つかさ', 'つかさど（る）', 'つと（め）']",10
軄,-1,"['ショク', 'シキ', 'トク']","['つかさ', 'つかさど（る）', 'つと（め）']",19
聻,-1,"['ジ', 'セキ', 'セン']",[],20
肁,-1,['チョウ'],[],10
肈,-1,['チョウ'],"['はじ（め）', 'はじ（める）']",14
胔,-1,['シ'],[],12
胾,-1,['シ'],[],12
臡,-1,['デイ'],[],25
臫,-1,['キョウ'],[],7
臰,-1,['シュウ'],[],12
臲,-1,['ゲツ'],[],16
臵,-1,['カク'],[],12
臸,-1,"['シ', 'シン']",[],12
臶,-1,['セン'],[],12
臷,-1,['テツ'],[],12
臹,-1,['シュウ'],[],13
㬰,-1,"['ユ', 'ヨウ']","['しばら（く）', 'ひきと（める）', 'わず（か）']",6
㫪,-1,['ショウ'],"['うすづ（く）', 'つ（く）']",10
舃,-1,"['シャク', 'セキ']",[],12
舏,-1,['キュウ'],[],8
䑛,-1,['シ'],"['な（める）', 'ねぶ（る）']",11
舓,-1,['シ'],"['な（める）', 'ねぶ（る）']",14
舑,-1,['タン'],[],11
䑙,-1,['タン'],[],10
舕,-1,['タン'],[],14
舔,-1,['テン'],[],14
舙,-1,"['カ', 'カイ']",[],18
舚,-1,['テン'],[],19
舝,-1,['カツ'],[],14
舠,-1,['トウ'],[],8
舡,-1,['コウ'],[],9
舢,-1,['サン'],[],9
舨,-1,['ハン'],[],10
舺,-1,['コウ'],[],11
䑨,-1,"['タ', 'ダ']",['かじ'],11
舴,-1,['サク'],[],11
舲,-1,['レイ'],[],11
舼,-1,['キョウ'],[],12
艄,-1,['ソウ'],[],13
艉,-1,['ビ'],[],13
艅,-1,['ヨ'],[],13
艃,-1,['リ'],[],13
艆,-1,['ロウ'],[],13
䑶,-1,['セン'],[],14
艌,-1,['ネン'],[],14
艋,-1,['モウ'],[],14
䑳,-1,['リン'],[],14
艎,-1,['コウ'],[],15
艏,-1,['シュウ'],[],15
艑,-1,['ヘン'],[],15
艒,-1,['ボク'],[],15
艗,-1,['ゲキ'],[],16
艖,-1,['サ'],[],16
䑽,-1,['トウ'],[],16
艜,-1,['タイ'],[],17
艠,-1,[],['いかだ'],18
艧,-1,['ワク'],[],19
艣,-1,['ロ'],['かい'],19
艭,-1,['ソウ'],[],24
囏,-1,['カン'],"['かた（い）', 'くる（しい）', 'くる（しむ）', 'けわ（しい）', 'なや（み）', 'なや（む）', 'むずか（しい）']",23
艴,-1,"['フツ', 'ホツ']",[],11
豓,-1,['エン'],"['つや', 'あで（やか）', 'うらや（む）', 'なまめ（かしい）']",27
艹,-1,[],[],4
艹,-1,[],[],4
艽,-1,"['キュウ', 'コウ']",[],5
芁,-1,['キュウ'],[],5
艿,-1,['ジョウ'],[],5
芀,-1,['チョウ'],[],5
艻,-1,"['キョク', 'ロク']",[],5
芉,-1,['カン'],[],6
芄,-1,"['カン', 'ガン']",[],6
芑,-1,['キ'],[],6
芎,-1,['キュウ'],[],6
芐,-1,"['カ', 'コ']",[],6
芓,-1,['シ'],[],6
䒕,-1,['ショウ'],[],6
芊,-1,['セン'],[],6
芖,-1,['チ'],[],6
芏,-1,['ト'],[],6
芇,-1,['ベン'],[],6
芃,-1,['ホウ'],[],6
芅,-1,['ヨク'],[],6
芛,-1,['イ'],[],7
芺,-1,"['オウ', 'ヨウ']",[],7
芲,-1,"['カ', 'ケ']",['はな'],7
仑,-1,,,-1
芪,-1,"['キ', 'ギ']",[],7
芰,-1,['キ'],['ひし'],7
芨,-1,['キュウ'],[],7
芩,-1,['キン'],[],7
芵,-1,['ケツ'],[],7
芡,-1,['ケン'],[],7
芤,-1,['コウ'],[],7
芷,-1,['シ'],[],7
芿,-1,['ジョウ'],[],7
苆,1,[],['すさ'],7
芧,-1,"['ショ', 'チョ']",[],7
芚,-1,"['チュン', 'トン']",[],7
芘,-1,['ヒ'],[],7
芣,-1,"['フ', 'フウ']",[],7
芾,-1,"['ヒ', 'フツ']",[],7
芴,-1,"['コツ', 'ブツ']",[],7
芠,-1,['ブン'],[],7
芼,-1,['ボウ'],[],7
苢,-1,"['イ', 'シ']",[],8
偀,-1,['エイ'],"['はな', 'はなぶさ', 'ひい（でる）']",10
苷,-1,['カン'],[],8
茍,-1,['キョク'],[],9
苘,-1,['ケイ'],[],8
苽,-1,['コ'],[],9
茁,-1,['サツ'],[],8
茋,-1,['シ'],[],8
茌,-1,['シ'],[],8
菭,-1,['タイ'],['こけ'],11
苕,-1,['チョウ'],[],8
苐,-1,"['ダイ', 'テイ']",[],8
苨,-1,['デイ'],[],8
苶,-1,['デツ'],[],8
茇,-1,['ハツ'],[],8
苤,-1,['ヒ'],[],8
苾,-1,['ヒツ'],[],8
苠,-1,['ビン'],[],8
茀,-1,"['ハイ', 'フツ']",[],8
苪,-1,['ヘイ'],[],8
苯,-1,['ホン'],[],8
苚,-1,['ヨウ'],[],8
苭,-1,['ヨウ'],[],8
䒾,-1,['イ'],['みの'],9
茟,-1,['イツ'],[],9
荢,-1,['ウ'],[],9
荄,-1,['カイ'],[],9
䒷,-1,['カツ'],[],9
荁,-1,['カン'],[],9
荍,-1,['キョウ'],[],9
茥,-1,['ケイ'],[],9
茭,-1,['コウ'],[],9
荇,-1,['コウ'],[],9
莕,-1,['コウ'],[],10
茩,-1,['コウ'],[],9
茳,-1,['コウ'],[],9
茛,-1,['コン'],[],9
茊,-1,"['シ', 'ジ']","['ここ', 'ここ（に）', 'しげ（る）', 'とし', 'ま（す）', 'ますます']",8
茈,-1,"['シ', 'サイ']",[],9
茡,-1,['シ'],[],9
茬,-1,['シ'],[],9
茺,-1,['シュウ'],[],9
茙,-1,['ジュウ'],[],9
荗,-1,['シュツ'],[],9
茮,-1,"['ショウ', 'ジョウ']",[],9
荃,-1,['セン'],['うえ'],9
荈,-1,['セン'],[],10
㽵,-1,"['ソウ', 'ショウ']","['おごそ（か）', 'しもやしき']",8
荎,-1,['チ'],[],9
茽,-1,['チュウ'],[],9
荑,-1,"['イ', 'テイ']",[],9
茼,-1,['トウ'],[],9
茷,-1,"['ハイ', 'ハツ']",[],9
荂,-1,['フ'],[],9
茻,-1,['ボウ'],[],12
䒽,-1,['ボウ'],[],9
荔,-1,"['リ', 'レイ']",['おおにら'],9
茢,-1,['レツ'],[],9
荖,-1,"['サ', 'ロウ']",[],9
蕐,-1,"['カ', 'ケ', 'ゲ']","['はな', 'しろ（い）']",15
华,-1,"['カ', 'ケ', 'ゲ']","['はな', 'しろ（い）']",6
莃,-1,['キ'],[],10
莍,-1,['キュウ'],[],10
莒,-1,['キョ'],[],10
荚,-1,['キョウ'],['さや'],9
莙,-1,['クン'],[],10
莄,-1,['コウ'],[],10
䓔,-1,[],"['こま', 'こも']",10
莝,-1,['サ'],[],10
莘,-1,['シン'],[],10
茞,-1,['シン'],[],10
莀,-1,"['シン', 'ノウ']",[],10
荽,-1,['スイ'],[],10
荾,-1,['スイ'],[],10
荿,-1,['セイ'],[],10
莦,-1,"['ショウ', 'ソウ']",[],10
莌,-1,['タツ'],[],10
莜,-1,['チョウ'],[],10
莛,-1,['テイ'],[],10
蔐,-1,['テキ'],['おぎ'],14
藡,-1,['テキ'],['おぎ'],18
荰,-1,['ト'],[],10
莆,-1,"['フ', 'ホ']",[],10
莩,-1,"['ヒョウ', 'フ']",[],10
莬,-1,"['ブン', 'ベン']",[],10
莂,-1,['ヘツ'],[],10
莔,-1,"['ボウ', 'モウ']",[],10
囧,-1,,,-1
荸,-1,"['ホツ', 'ボツ']",[],10
蒞,-1,['リ'],['のぞ（む）'],13
涖,-1,,,-1
葊,-1,['アン'],['いおり'],12
菀,-1,"['ウツ', 'ウン', 'エン', 'オン']",[],11
菸,-1,"['エン', 'ヨ']",[],11
菏,-1,['カ'],[],11
菡,-1,['カン'],[],11
䓿,-1,['カン'],[],13
圅,-1,,,-1
萁,1,['キ'],['まめがら'],11
蘜,-1,['キク'],[],20
蓳,-1,['キン'],"['すみれ', 'とりかぶと']",14
萙,-1,[],['くたびれ'],11
菤,-1,['ケン'],[],11
菇,-1,['コ'],[],11
莿,-1,['シ'],[],11
茝,-1,"['サイ', 'シ']",[],10
菆,-1,"['シュウ', 'ス']",[],11
菨,-1,"['ショウ', 'ソウ']",[],11
菥,-1,['セキ'],[],11
菹,-1,['ソ'],[],11
葅,-1,['ソ'],[],12
萐,-1,"['ショウ', 'ソウ']",[],11
萏,-1,['タン'],[],11
菼,-1,['タン'],[],11
菂,-1,['テキ'],[],11
菾,-1,['テン'],[],11
菪,-1,['トウ'],[],11
菝,-1,"['ハツ', 'バツ']",[],11
萉,-1,['ヒ'],[],11
菔,-1,['フク'],[],11
荓,-1,['ヘイ'],[],11
萆,-1,"['ヒ', 'ヘイ', 'ヘキ']",[],11
菢,-1,['ホウ'],[],11
菶,-1,['ホウ'],[],11
菵,-1,['ボウ'],[],11
䔖,-1,['リョウ'],['ひし'],14
菉,-1,['リョク'],[],11
䓞,-1,['レイ'],[],11
葳,-1,['イ'],[],12
葜,-1,['カツ'],[],12
萿,-1,['カツ'],[],12
葀,-1,['カツ'],[],12
葌,-1,['カン'],[],12
菣,-1,['キン'],[],12
葪,-1,['ケイ'],[],12
㓩,-1,,,-1
萲,-1,"['カン', 'ケン']","['かや', 'わすれぐさ']",12
蕿,-1,"['カン', 'ケン']","['かや', 'わすれぐさ']",16
藼,-1,"['カン', 'ケン']","['かや', 'わすれぐさ']",19
蘐,-1,"['カン', 'ケン']","['かや', 'わすれぐさ']",19
葟,-1,['コウ'],[],12
葒,-1,['コウ'],[],12
葓,-1,['コウ'],[],12
葈,-1,['シ'],[],12
枲,-1,,,-1
葸,-1,['シ'],[],12
葘,-1,"['サイ', 'シ']",[],12
菑,-1,"['サイ', 'シ']",[],11
葇,-1,['ジュウ'],[],12
蒁,-1,"['シュツ', 'ジュツ']",[],12
葙,-1,"['ショウ', 'ソウ']",[],12
葚,-1,['シン'],[],12
葰,-1,"['シュン', 'スイ']",[],12
葠,-1,['シン'],[],12
蓡,-1,['シン'],[],13
葴,-1,['シン'],[],12
蒅,-1,[],['すくも'],12
莭,-1,['セツ'],[],12
葏,-1,"['セイ', 'セン']",[],12
葥,-1,['セン'],[],12
葄,-1,['ソ'],[],12
塟,-1,['ソウ'],['ほうむ（る）'],12
㘸,-1,,,-1
葼,-1,['ソウ'],['しもと'],12
葤,-1,['チュウ'],[],12
葶,-1,['テイ'],[],12
葖,-1,['トツ'],[],12
葞,-1,['ビ'],[],12
萯,-1,['フ'],[],12
葍,-1,['フク'],[],12
葐,-1,"['フン', 'ホン']",[],12
萹,-1,['ヘン'],[],12
葑,-1,['ホウ'],[],12
葧,-1,['ホツ'],[],12
茰,-1,['ユ'],[],9
葽,-1,['ヨウ'],[],12
蒕,-1,['ウン'],[],13
蒽,-1,['オン'],[],13
蒯,-1,['カイ'],[],13
䔈,-1,['コウ'],[],13
蓇,-1,['コツ'],[],13
蓌,-1,['サ'],[],13
夎,-1,,,-1
䔋,-1,['サ'],[],13
蒴,-1,['サク'],[],13
蒒,-1,['シ'],[],13
蒺,-1,['シツ'],[],13
蒓,-1,['シュン'],['ぬなわ'],13
蒠,-1,['ショク'],[],13
蒨,-1,['セン'],[],13
蔳,-1,['セン'],[],14
淸,-1,,,-1
蒩,-1,"['ショ', 'ソ']",[],13
蓀,-1,['ソン'],[],13
蒧,-1,['テン'],[],13
蓎,-1,['トウ'],[],13
蓜,-1,['ハイ'],[],13
蓓,-1,['ハイ'],[],13
蒪,-1,['ハク'],[],13
蒱,-1,['ホ'],[],13
蓂,-1,"['メイ', 'ミョウ', 'ベキ', 'ミャク']",[],13
蒾,-1,"['ベイ', 'メイ']",[],13
蓏,-1,['ラ'],[],15
㼌,-1,,,-1
蒗,-1,['ロウ'],[],13
蓈,-1,['ロウ'],[],13
䕃,-1,['イン'],"['おお（う）', 'おかげ', 'かげ', 'しげ（る）']",15
蔫,-1,['エン'],[],14
蓲,-1,"['オウ', 'ク', 'フ']",[],14
蔊,-1,['カン'],[],14
焊,-1,,,-1
蔇,-1,['キ'],[],14
蔃,-1,['キョウ'],[],14
蔲,-1,['コウ'],[],14
蔜,-1,['ゴウ'],[],14
蔛,-1,['コク'],[],14
蓰,-1,['シ'],[],14
蓻,-1,['シュウ'],[],14
蔠,-1,['シュウ'],[],14
蓯,-1,"['ジュ', 'ショウ', 'ソウ']",[],14
蔧,-1,['スイ'],[],14
蔎,-1,['セツ'],[],14
蔪,-1,"['サン', 'セン']",[],14
蔥,-1,['ソウ'],"['あお（い）', 'き', 'ねぎ']",14
蔌,-1,['ソク'],[],14
蓷,-1,"['スイ', 'タイ']",[],14
蓨,-1,"['シュウ', 'チョウ']",[],14
蓧,-1,['チョウ'],[],14
蔯,-1,['チン'],[],14
蓪,-1,"['ツウ', 'トウ']",[],14
蔢,-1,['ハ'],[],14
蓽,-1,['ヒツ'],[],14
蔤,-1,['ビツ'],['はい'],14
蔈,-1,['ヒョウ'],[],14
蓱,-1,['ヘイ'],[],14
洴,-1,,,-1
薎,-1,['ベツ'],"['さげす（む）', 'くら（い）', 'ないがし（ろ）', 'なみ（する）']",16
蓩,-1,['ボウ'],[],14
蔂,-1,['ルイ'],[],14
蔞,-1,"['ル', 'ロウ']",[],14
蔶,-1,['サク'],['す'],14
蔿,-1,['イ'],[],15
蕓,-1,['ウン'],[],15
蕑,-1,['カン'],[],15
蕳,-1,['カン'],[],15
䕀,-1,['カン'],[],15
蕢,-1,"['カイ', 'キ']",[],15
蕖,-1,['キョ'],[],15
蕙,-1,['ケイ'],[],15
蕞,-1,['サイ'],[],15
橓,-1,['シュン'],"['あさがお', 'むくげ']",17
蕠,-1,['ジョ'],[],15
蕤,-1,['ズイ'],[],15
甤,-1,['ズイ'],[],12
蕝,-1,['セツ'],[],15
蕏,-1,['チョ'],[],15
蕆,-1,['テン'],[],15
蕫,-1,['トウ'],[],15
蕟,-1,['ハイ'],[],15
蕒,-1,['バイ'],[],15
蕜,-1,['ヒ'],[],15
蔾,-1,"['リ', 'レイ']",[],15
棃,-1,,,-1
薆,-1,['アイ'],[],16
薁,-1,['イク'],[],16
蕸,-1,['カ'],[],16
薖,-1,['カ'],[],16
薢,-1,['カイ'],[],16
薌,-1,['キョウ'],[],16
蘍,-1,['クン'],"['かお（る）', 'かおりぐさ', 'た（く）']",19
蕻,-1,['コウ'],[],16
薧,-1,['コウ'],[],16
薅,-1,['コウ'],[],16
媷,-1,,,-1
蕼,-1,['シ'],[],16
薋,-1,['シ'],[],16
蕺,-1,['シュウ'],[],16
戢,-1,['シュウ'],[],13
䔥,-1,['ショウ'],"['しず（か）', 'よもぎ']",14
薥,-1,['ショク'],[],16
薓,-1,"['サン', 'シン']","['ちょうせんにんじん', 'にんじん', 'むら（がる）']",16
薝,-1,"['セン', 'タン']",[],16
薘,-1,['タツ'],[],16
蕽,-1,"['ドウ', 'ノウ']",[],16
薠,-1,['ハン'],[],16
薭,-1,[],['ひえ'],16
蕡,-1,"['ヒ', 'フン']",[],15
蕹,-1,['ヨウ'],[],16
薏,1,['ヨク'],[],16
薟,-1,"['ケン', 'レン']",[],16
﨟,1,['ロウ'],['くれ'],16
薉,-1,['ワイ'],[],16
薳,-1,"['エン', 'オン']",[],17
薿,-1,['ギ'],[],17
藑,-1,['ケイ'],[],17
敻,-1,,,-1
藳,-1,['コウ'],['わら'],18
蕯,-1,['サツ'],[],15
薾,-1,"['ジ', 'デイ']",[],17
薷,-1,['ジュ'],[],17
薽,-1,['シン'],[],17
藎,-1,"['シン', 'ジン']",[],17
萕,-1,"['ザイ', 'セイ']","['なずな', 'はまびし']",11
薱,-1,['タイ'],[],17
藋,-1,"['タク', 'チョウ']",[],17
薼,-1,"['ジン', 'チン']",[],17
薴,-1,"['ドウ', 'ネイ']",[],17
薸,-1,['ヒョウ'],[],17
藊,-1,['ヘン'],[],17
稨,-1,['ヘン'],[],14
藇,-1,"['ショ', 'ヨ']",[],16
藙,-1,['ギ'],[],18
藭,-1,['キュウ'],[],18
藠,-1,"['キョウ', 'ギョウ']",[],18
皛,-1,"['キョウ', 'ハク']",[],15
藚,-1,['ショク'],[],18
䕨,-1,['トウ'],['ふじ'],19
藨,-1,['ヒョウ'],[],18
藦,-1,"['バ', 'マ']",[],18
藘,-1,['リョ'],[],18
䕡,-1,['リョ'],[],18
藟,-1,['ルイ'],[],18
蘽,-1,['ルイ'],[],22
櫐,-1,,,-1
藿,-1,['カク'],[],19
蘄,-1,['キ'],[],19
蘁,-1,"['ガク', 'ゴ']",[],19
蘅,-1,['コウ'],[],19
薻,-1,['ソウ'],"['も', 'あや']",17
漅,-1,,,-1
蘀,-1,['タク'],[],19
蘑,-1,"['バ', 'マ']",[],19
薲,-1,['ヒン'],"['うきくさ', 'かたばみも']",17
蘉,-1,['ボウ'],[],19
䕲,-1,['リン'],[],19
廪,-1,,,-1
藶,-1,['レキ'],[],19
蘛,-1,['イク'],[],20
蘡,-1,['エイ'],[],20
蘙,-1,['エイ'],[],20
蘤,-1,"['イ', 'カ']",[],20
蘧,-1,['キョ'],[],20
蘘,-1,['ジョウ'],[],20
蘩,-1,['ハン'],[],20
䕷,-1,['ビ'],[],20
蘦,-1,['レイ'],[],20
蘞,-1,['レン'],['えぐ（い）'],20
蘶,-1,['ギ'],[],21
蘹,-1,['カイ'],[],22
蘸,-1,['サン'],[],22
醀,-1,,,-1
蘼,-1,['ビ'],[],22
蘺,-1,['リ'],[],22
虈,-1,['キョウ'],[],24
嚻,-1,,,-1
䖀,-1,['キョウ'],[],24
虉,-1,['ゲキ'],[],24
虆,-1,"['ラ', 'ルイ']",[],24
虂,-1,['ロ'],[],24
蘒,-1,[],['はぎ'],24
蘒,-1,[],['はぎ'],19
虝,-1,['コ'],['とら'],12
虓,-1,['コウ'],[],10
虗,-1,"['キョ', 'コ']","['うつ（ける）', 'うつ（ろ）', 'うろ', 'むな（しい）']",11
虙,-1,['フク'],[],11
虠,-1,['コウ'],[],14
虢,-1,['カク'],[],15
虤,-1,['ガン'],[],16
虣,-1,['ホウ'],[],16
虩,-1,"['ケキ', 'ゲキ', 'サク']",[],18
虯,-1,['キュウ'],['みずち'],8
虬,-1,['キュウ'],['みずち'],7
虭,-1,['チョウ'],[],8
虰,-1,['テイ'],[],8
虶,-1,['ウ'],[],9
虷,-1,['カン'],[],9
虺,-1,"['カイ', 'キ']",[],9
虸,-1,['シ'],[],9
虴,-1,['タク'],[],9
蚏,-1,['エツ'],[],10
蚜,-1,['カ'],[],10
蚧,-1,['カイ'],[],10
蚑,-1,['キ'],[],10
蚔,-1,['キ'],[],10
蚚,-1,['キ'],[],10
蚖,-1,"['ガン', 'ゲン']",[],10
蝅,-1,['サン'],"['かいこ', 'こ']",14
蠺,-1,['サン'],"['かいこ', 'こ']",24
蚝,-1,['シ'],[],10
蚇,-1,['セキ'],[],10
蚦,-1,['ゼン'],[],10
蚺,-1,['ゼン'],[],11
蚍,-1,['ヒ'],[],10
蚨,-1,['フ'],[],10
蚡,-1,['フン'],[],10
蚠,-1,['フン'],[],10
蚉,-1,['ブン'],['か'],10
蟁,-1,['ブン'],['か'],17
蚄,-1,['ホウ'],[],10
蜯,-1,"['ホウ', 'ボウ']","['からすがい', 'どぶがい', 'はまぐり']",14
蚞,-1,"['ボク', 'モク']",[],10
蚵,-1,['カ'],[],11
蚷,-1,['キョ'],[],11
蚿,-1,"['ケン', 'ゲン']",[],11
蚱,-1,['サク'],[],11
蚻,-1,['サツ'],[],11
蚭,-1,['ジ'],[],11
蛀,-1,['シュ'],[],11
蛅,-1,['ゼン'],[],11
虵,-1,"['ジャ', 'ダ', 'イ', 'タ']",['へび'],9
蚳,-1,['チ'],[],11
蛁,-1,['チョウ'],[],11
蛈,-1,['テツ'],[],11
﨡,-1,[],"['に', 'にい']",11
蚾,-1,['ハ'],[],11
蚹,-1,['フ'],[],11
蛂,-1,['ベツ'],[],11
蚴,-1,['ユウ'],[],11
蚸,-1,['レキ'],[],11
蛦,-1,['イ'],[],12
蛜,-1,['イ'],[],12
蚘,-1,"['カイ', 'ユウ']",[],10
蛕,-1,['カイ'],[],12
蛒,-1,"['カク', 'ラク']",[],12
蛫,-1,['キ'],[],12
蛣,-1,['キツ'],[],12
蛐,-1,['キョク'],[],12
蚈,-1,['ケン'],[],12
䖪,-1,['シ'],[],12
蛥,-1,['セツ'],[],12
䖳,-1,['ダ'],[],12
蛗,-1,"['フ', 'フウ']",[],12
䘀,-1,"['フ', 'フウ']",[],20
蛑,-1,['ボウ'],[],12
蛧,-1,"['ボウ', 'モウ']",[],12
蝄,-1,"['ボウ', 'モウ']",[],14
蛘,-1,['ヨウ'],[],12
蛠,-1,['レイ'],[],12
蛚,-1,['レツ'],[],12
蜎,1,"['エン', 'ケン']",['うつく（しい）'],13
䖸,-1,"['ガ', 'ギ']","['あり', 'ひひる', 'ひむし', 'まゆげ']",13
蛷,-1,['キュウ'],[],13
蛺,-1,['キョウ'],[],13
蜐,-1,['キョウ'],[],13
蛼,-1,['シャ'],[],13
蜄,-1,"['シン', 'ジン']","['おおはまぐり', 'みずち']",13
蜇,-1,['テツ'],[],13
蜓,1,"['テイ', 'テン']",[],13
蜔,-1,"['テン', 'デン']",[],13
蛽,-1,['バイ'],[],13
蜅,-1,"['フ', 'ホ']",[],13
蠭,-1,['ホウ'],"['はち', 'むら（がる）']",23
䗬,-1,['ホウ'],"['はち', 'むら（がる）']",17
蛖,-1,"['ホウ', 'ボウ']",[],13
蜏,-1,['ユウ'],[],13
蜲,-1,['イ'],[],14
蜼,-1,['イ'],[],14
蜟,-1,['イク'],[],14
䖤,-1,"['エン', 'ワン']",[],11
蜾,-1,['カ'],[],14
蜞,-1,['キ'],[],14
䗁,-1,['キ'],[],14
蜣,-1,['キョウ'],[],14
蜺,-1,['ゲイ'],[],14
蜡,-1,"['サ', 'ショ']",[],14
蜙,-1,['ショウ'],[],14
蝃,-1,['テイ'],[],14
蜨,-1,"['ショウ', 'チョウ']",[],14
蝀,-1,['トウ'],[],14
蜪,-1,['トウ'],[],14
蜱,-1,['ヒ'],[],14
蜰,-1,['ヒ'],[],14
蜢,-1,"['ボウ', 'モウ']",[],14
蜮,-1,['ヨク'],[],14
蜽,-1,['リョウ'],[],14
蝛,-1,['イ'],[],15
蝘,1,['エン'],['なつぜみ'],15
蝝,-1,['エン'],[],15
蝯,-1,['エン'],[],15
蝰,-1,['ケイ'],[],15
䗐,-1,['シ'],[],15
